"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"213",2008,35,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5.04336227802113,154.990260276812,"White","1"
"214",2009,46,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.65321251377534,104.921506533664,"White","0"
"215",2008,58,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.29207877211666,73.118306923864,"White","0"
"216",2003,39,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.81291335664286,123.089699847943,"White","0"
"217",2008,41,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.06069784035361,157.700527725737,"White","1"
"218",2008,29,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527,"Black","0"
"219",2009,37,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.67521907955274,107.256062128429,"White","0"
"220",2009,62,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.36921585741014,78.9816745162994,"White","0"
"221",2008,27,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"Black","0"
"222",2003,37,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"224",2004,36,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.17609125905568,176.989650489877,"White","1"
"226",2003,46,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"227",2009,26,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.54406804435028,94.0727147457005,"White","0"
"228",2006,43,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.55630250076729,95.2307125669819,"White","0"
"229",2007,36,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184,"White","0"
"230",2003,54,"5. Separated","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.60205999132796,99.6894636984864,"White","0"
"231",2003,62,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.56110138364906,95.6888119067371,"White","0"
"232",2006,40,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"233",2006,53,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"234",2007,48,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.17609125905568,176.989650489877,"White","1"
"235",2004,23,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.11394335230684,61.1875264339915,"White","0"
"236",2009,34,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527,"White","0"
"237",2004,43,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.5467412584381,256.400649562425,"White","1"
"238",2006,55,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.39794000867204,81.2832532842527,"White","0"
"239",2007,59,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.39794000867204,81.2832532842527,"White","0"
"240",2007,60,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.02118929906994,55.7673905084923,"White","0"
"241",2009,49,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.32221929473392,75.3556793180091,"White","0"
"243",2006,31,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.77815125038364,43.7351116779821,"White","0"
"244",2004,34,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"245",2005,26,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"246",2007,22,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.39794000867204,81.2832532842527,"White","0"
"247",2004,40,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.22788670461367,68.5721657022738,"White","0"
"248",2009,41,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"249",2006,36,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.57978359661681,97.4932940453934,"Black","0"
"250",2007,38,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.13353890837022,62.3983547205685,"White","0"
"251",2003,48,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.57978359661681,97.4932940453934,"White","0"
"252",2006,47,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879,"White","1"
"253",2005,47,"5. Separated","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.11394335230684,61.1875264339915,"White","0"
"254",2007,35,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.77815125038364,118.884359339886,"White","0"
"256",2004,40,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"258",2008,57,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"259",2008,56,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"White","1"
"260",2009,73,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.50514997831991,90.4819133566401,"White","0"
"261",2007,29,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"263",2009,30,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"264",2008,29,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.51851393987789,91.6992261117042,"White","0"
"265",2004,36,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.55630250076729,95.2307125669819,"White","0"
"266",2009,39,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.05307844348342,156.503510882633,"White","1"
"267",2007,48,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664,"White","0"
"268",2006,45,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864,"Black","0"
"269",2004,50,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4,54.5981500331442,"White","0"
"270",2003,42,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",3.47712125471966,32.3664131748549,"White","0"
"271",2007,58,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.77815125038364,118.884359339886,"White","0"
"272",2007,48,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"273",2003,48,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"274",2005,45,"2. Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"275",2007,41,"4. Divorced","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.70757017609794,110.782650276254,"White","0"
"276",2008,27,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.53857373380686,93.5572673479306,"White","0"
"277",2004,44,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199,"White","0"
"278",2003,32,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"279",2006,46,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"280",2005,52,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",3.95424250943932,52.1561711699147,"Black","0"
"281",2003,22,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.77815125038364,43.7351116779821,"White","0"
"282",2004,53,"3. Widowed","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.76342799356294,117.146816914805,"White","0"
"283",2008,34,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"284",2009,38,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"285",2009,42,"2. Married","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.6232492903979,101.82435207568,"White","0"
"286",2005,25,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005,"Black","0"
"287",2004,29,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.46239799789896,86.6951548289402,"White","0"
"288",2005,28,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.95424250943933,141.77517233318,"White","1"
"289",2005,46,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.20411998265593,66.9616443217359,"White","0"
"290",2007,55,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886,"Black","0"
"291",2004,56,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.66124460895933,105.767639622758,"White","0"
"292",2005,41,"4. Divorced","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"Black","0"
"293",2009,61,"2. Married","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.17609125905568,176.989650489877,"White","1"
"294",2003,47,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.17609125905568,65.1108537153447,"White","0"
"295",2006,52,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.44715803134222,85.3839403789827,"White","0"
"296",2004,27,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.27875360095283,72.1504556815713,"White","0"
"297",2007,33,"1. Never Married","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.49136169383427,89.2428846644714,"Black","0"
"298",2003,58,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.17609125905568,65.1108537153447,"White","0"
"299",2005,27,"2. Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.98227123303957,145.805163374625,"White","1"
"300",2009,52,"5. Separated","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054,"Black","0"
"301",2003,45,"2. Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.7160033436348,41.0998036301194,"White","0"
"302",2003,22,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.22530928172586,68.3956538035455,"White","0"
"303",2005,25,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.39794000867204,81.2832532842527,"White","0"
"304",2004,25,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946,"White","0"
"305",2005,41,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.8750612633917,130.982177377461,"Black","1"
"306",2006,54,"5. Separated","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577,"White","1"
"307",2007,23,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.39724458101039,81.226746312023,"White","0"
"308",2006,36,"1. Never Married","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.14612803567824,63.1888610037461,"White","0"
"309",2004,31,"5. Separated","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.54406804435028,94.0727147457005,"White","0"
"310",2006,52,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.52891670027766,92.6581301668597,"White","0"
"311",2007,46,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.34242268082221,76.8936025176112,"Black","0"
"312",2007,45,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.77815125038364,118.884359339886,"White","0"
"313",2009,40,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.38021124171161,79.8549003093467,"White","0"
"315",2007,42,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.89762709129044,133.971500070695,"White","1"
"316",2007,41,"2. Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83250891270624,125.525498433836,"White","0"
"318",2005,24,"4. Divorced","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.27875360095283,72.1504556815713,"White","0"
"319",2006,24,"1. Never Married","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.77815125038364,118.884359339886,"White","0"
"320",2008,51,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.25527250510331,70.4760196469445,"White","0"
"321",2004,41,"2. Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.84509804001426,127.115743812184,"White","0"
"322",2009,42,"1. Never Married","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347,"White","0"
"323",2005,30,"1. Never Married","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.47712125471966,87.9810327856054,"White","0"
"325",2008,23,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.43136376415899,84.0459576539924,"White","0"
"326",2003,60,"4. Divorced","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.44715803134222,85.3839403789827,"White","0"
"328",2008,41,"1. Never Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.70757017609794,110.782650276254,"White","0"
"329",2003,80,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.38021124171161,79.8549003093467,"White","0"
"330",2005,53,"2. Married","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.57978359661681,97.4932940453934,"White","0"
"331",2004,40,"1. Never Married","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5.14612803567824,171.765132627508,"White","1"
"332",2009,35,"2. Married","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.92348752840002,137.481247831663,"White","1"
"333",2009,55,"2. Married","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.32221929473392,75.3556793180091,"White","0"
