"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"393",2005,38,1,3,2,1,1,1,4.57978359661681,97.4932940453934,0,1
"394",2008,58,2,3,2,1,1,2,4.65321251377534,104.921506533664,0,1
"396",2007,46,2,2,2,1,2,2,4.53781909507327,93.4866920429597,0,1
"397",2009,53,2,3,2,2,1,1,4.81291335664286,123.089699847943,1,1
"398",2009,25,1,5,2,2,2,1,4.77815125038364,118.884359339886,1,1
"399",2003,42,2,3,2,2,2,1,4.56820172406699,96.3706528322308,0,1
"400",2004,40,1,2,2,1,2,1,4.43136376415899,84.0459576539924,0,1
"401",2006,35,2,2,2,2,2,1,4.84509804001426,127.115743812184,0,1
"402",2005,50,5,2,2,2,1,2,4.55630250076729,95.2307125669819,0,1
"403",2004,34,2,3,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"404",2009,48,2,2,2,2,2,1,4.63346845557959,102.870246933215,0,1
"405",2004,49,2,5,2,2,1,1,4.7160033436348,111.720849360989,0,1
"408",2003,58,2,3,2,2,2,1,4.65321251377534,104.921506533664,0,1
"409",2006,28,1,2,2,1,1,2,4.2211533219547,68.111994065327,1,1
"410",2003,33,2,2,2,1,2,1,4.85733249643127,128.680488220624,0,1
"411",2003,50,2,3,2,1,2,1,4.96930872345047,143.92735936583,0,2
"412",2009,38,2,2,2,2,2,1,4.64345267648619,103.90247060316,0,1
"413",2003,48,2,2,2,1,2,1,4.51851393987789,91.6992261117042,0,1
"414",2008,30,2,3,2,1,2,1,4.55630250076729,95.2307125669819,0,1
"415",2006,49,2,5,2,2,2,2,4.92941892571429,138.299126920883,0,2
"416",2005,44,2,4,2,2,2,1,4.77539197169661,118.55677641507,0,1
"417",2009,50,2,2,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"419",2004,45,1,4,2,2,2,1,5.01072386539177,150.01328628271,0,2
"420",2005,44,2,3,2,2,2,2,4.57978359661681,97.4932940453934,0,1
"421",2005,35,4,4,2,2,1,2,4.50514997831991,90.4819133566401,0,1
"422",2005,59,2,2,2,2,2,2,4.39794000867204,81.2832532842527,0,1
"423",2009,45,2,2,2,2,2,2,4.8750612633917,130.982177377461,0,2
"424",2004,51,2,4,2,1,1,1,5.01703333929878,150.962783462143,0,2
"425",2006,61,2,3,2,2,2,2,4.8750612633917,130.982177377461,0,2
"426",2008,45,2,2,2,1,2,1,4.97772360528885,145.143601176911,0,2
"427",2003,34,1,4,2,1,2,1,4.50514997831991,90.4819133566401,0,1
"428",2007,33,2,4,2,2,1,2,4.73239375982297,113.567089569751,0,1
"429",2005,45,2,2,2,2,1,1,4.47712125471966,87.9810327856054,0,1
"430",2009,50,1,5,2,2,1,1,5.06069784035361,157.700527725737,0,2
"431",2006,50,2,2,2,2,2,1,4.69897000433602,109.833985642199,0,1
"432",2005,39,2,3,2,2,1,2,4.43136376415899,84.0459576539924,0,1
"433",2009,26,1,4,2,2,2,1,5.07918848422867,160.643638171791,0,2
"434",2007,49,2,2,2,1,1,2,3.86923171973098,47.9055670370271,0,1
"435",2003,20,1,2,2,1,2,2,4.07918124604763,59.0970640815891,0,1
"436",2003,31,2,4,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"437",2007,49,2,2,2,2,1,1,4.47712125471966,87.9810327856054,0,1
"438",2007,56,1,2,2,1,1,1,4.47712125471966,87.9810327856054,1,1
"439",2005,61,2,4,2,2,2,1,4.96848294855393,143.808556824369,0,2
"440",2005,56,5,2,2,2,1,1,4.70757017609794,110.782650276254,0,1
"441",2009,51,2,4,2,2,2,2,4.77815125038364,118.884359339886,0,1
"442",2004,42,2,1,2,1,2,1,4.79239168949825,120.589436530402,0,1
"443",2004,45,2,4,2,1,2,1,5.60688524128857,272.294783220064,0,2
"444",2006,30,2,5,2,2,2,1,4.65753388755799,105.375892660271,0,1
"445",2005,48,1,4,2,2,1,2,4.23426412437879,69.0108766220885,0,1
"446",2009,33,2,5,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"447",2007,50,2,3,2,2,2,1,4.49136169383427,89.2428846644714,0,1
"449",2003,48,2,4,2,1,1,1,4.89209460269048,133.232350826567,0,2
"450",2005,35,2,5,2,2,2,1,5.30102999566398,200.543262324662,0,2
"451",2009,47,2,3,2,1,2,1,4.53147891704226,92.8958447894966,1,1
"452",2007,45,2,4,2,1,1,1,5,148.413159102577,0,2
"453",2009,52,2,2,2,1,2,1,4.78534407394068,119.742556289908,0,1
"454",2007,46,2,2,2,1,2,1,4.41497334797082,82.6796372966372,0,1
"456",2009,49,2,2,2,1,2,1,5.59061783348625,267.901086855275,0,2
"457",2007,36,2,1,2,1,1,2,4.65321251377534,104.921506533664,0,1
"458",2005,51,2,4,2,1,1,2,4.84509804001426,127.115743812184,0,1
"459",2008,46,2,2,2,1,2,1,5.06069784035361,157.700527725737,0,2
"461",2005,23,1,3,2,1,2,1,4.17609125905568,65.1108537153447,0,1
"462",2008,43,2,4,2,1,2,1,4.65321251377534,104.921506533664,0,1
"464",2008,58,2,2,2,1,2,1,4.93601079571521,139.213788138664,0,2
"466",2008,61,2,4,2,2,2,2,4.38021124171161,79.8549003093467,0,1
"467",2005,40,4,1,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"468",2003,37,2,3,2,2,2,1,4.7160033436348,111.720849360989,0,1
"469",2003,33,2,2,2,2,2,2,4.65321251377534,104.921506533664,0,1
"470",2004,38,2,3,2,2,2,1,5.17609125905568,176.989650489877,0,2
"471",2006,41,2,2,2,2,1,1,4.60205999132796,99.6894636984864,0,1
"472",2005,30,2,2,2,1,2,1,4.65321251377534,104.921506533664,1,1
"473",2003,51,2,1,2,1,1,1,4.26007138798508,70.8150386167557,0,1
"474",2003,39,1,3,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"475",2006,56,2,3,2,2,2,1,4.84509804001426,127.115743812184,1,1
"476",2007,44,1,2,2,1,1,2,4.57978359661681,97.4932940453934,0,1
"477",2005,51,4,5,2,2,2,1,4.69897000433602,109.833985642199,0,1
"478",2006,35,2,2,2,1,2,2,4.32014628611105,75.1996281485946,0,1
"479",2009,27,1,2,2,1,1,2,4.17609125905568,65.1108537153447,0,1
"480",2003,47,2,3,2,1,1,1,4.98677173426625,146.462838515063,0,2
"482",2006,41,2,2,2,1,2,2,4.84509804001426,127.115743812184,0,1
"483",2005,63,2,1,2,1,1,2,4.30102999566398,73.7757432746946,0,1
"484",2009,61,1,2,2,2,1,2,4.17609125905568,65.1108537153447,0,1
"485",2004,46,2,2,2,1,1,1,4.60205999132796,99.6894636984864,0,1
"486",2009,33,1,3,2,1,2,2,4.38021124171161,79.8549003093467,0,1
"487",2009,35,5,1,2,2,1,2,4.30102999566398,73.7757432746946,0,1
"488",2003,28,2,5,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"490",2007,41,2,5,2,2,2,1,5.65082021253478,284.524740902214,0,2
"491",2008,23,2,4,2,1,1,2,4.77815125038364,118.884359339886,0,1
"492",2004,45,2,3,2,2,2,1,4.67209785793572,106.921814091211,0,1
"493",2007,63,2,5,2,1,2,1,4.60530504614111,100.013486924706,0,1
"494",2006,59,2,3,2,2,1,1,4.69019608002851,108.874525834712,1,1
"495",2005,30,2,4,2,2,2,1,4.74036268949424,114.475713290347,0,1
"496",2003,30,2,5,2,2,2,1,4.7481880270062,115.375038556391,0,1
"497",2007,45,2,2,2,1,1,2,4.8750612633917,130.982177377461,0,2
"498",2005,42,2,2,2,1,1,1,4.38021124171161,79.8549003093467,0,1
"499",2009,57,2,1,2,1,2,1,4.67209785793572,106.921814091211,0,1
"500",2003,52,4,3,2,1,1,2,3.13385812520333,22.9624006796429,0,1
"501",2003,54,2,3,2,2,2,1,4.74651743741465,115.182455126581,0,1
"502",2005,30,2,3,2,2,2,1,4.64345267648619,103.90247060316,0,1
"503",2003,47,2,4,2,1,2,1,5.21748394421391,184.469464222499,0,2
"504",2003,38,1,3,2,2,2,1,5.75044127844004,314.32933644529,0,2
"505",2003,47,2,3,2,2,1,1,4.60205999132796,99.6894636984864,0,1
"506",2008,39,1,4,2,1,1,1,4.85733249643127,128.680488220624,0,1
"507",2005,50,2,2,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"508",2003,47,2,2,2,1,2,2,4,54.5981500331442,0,1
"509",2004,45,2,2,2,1,1,1,4.60205999132796,99.6894636984864,0,1
"510",2007,44,2,1,2,2,2,1,4.77815125038364,118.884359339886,0,1
"511",2003,52,2,2,2,1,2,1,4.52353837170365,92.1611220323496,0,1
"512",2004,42,2,4,2,1,1,2,4.84509804001426,127.115743812184,0,1
"513",2004,18,1,1,2,1,2,2,3.73062079788728,41.7049904993395,0,1
"514",2006,56,2,4,2,2,2,1,4.69897000433602,109.833985642199,0,1
"516",2006,50,2,5,2,2,2,1,5.62689955920852,277.79948020565,0,2
"517",2006,53,1,3,2,2,1,2,4.60205999132796,99.6894636984864,0,1
"518",2009,38,2,5,2,1,2,1,5.17609125905568,176.989650489877,0,2
"519",2004,27,1,1,2,2,2,2,4.43136376415899,84.0459576539924,0,1
"520",2004,56,2,5,2,2,2,2,5.09691001300806,163.515863976238,0,2
"521",2003,50,2,5,2,2,2,1,4.39794000867204,81.2832532842527,0,1
"522",2003,56,2,4,2,1,2,1,4.8750612633917,130.982177377461,0,2
"523",2007,50,2,1,2,1,1,2,4.84509804001426,127.115743812184,0,1
"524",2005,49,1,2,2,2,2,2,4.27875360095283,72.1504556815713,0,1
"525",2005,42,1,3,2,1,2,2,4.65321251377534,104.921506533664,0,1
"526",2009,50,2,5,2,1,1,1,5.23044892137827,186.876677628007,0,2
"527",2003,53,2,4,2,2,2,1,5.17609125905568,176.989650489877,0,2
"528",2007,28,2,2,2,1,1,2,4.93951925261862,139.703071527658,0,2
"529",2003,45,2,2,2,1,1,1,4.30102999566398,73.7757432746946,0,1
"530",2009,24,1,2,2,2,2,2,4.19312459835446,66.2294082943902,0,1
"531",2003,25,1,1,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"532",2004,38,2,4,2,1,2,1,4.65321251377534,104.921506533664,0,1
"533",2009,47,2,4,2,1,1,1,4.69897000433602,109.833985642199,0,1
"534",2003,38,2,4,2,1,2,1,5.04139268515823,154.68529299563,0,2
"535",2007,33,2,3,2,2,2,2,4.67209785793572,106.921814091211,0,1
"536",2006,39,2,5,2,2,2,1,5.62689955920852,277.79948020565,0,2
"537",2005,52,4,2,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"538",2005,46,4,2,2,1,2,1,4.50514997831991,90.4819133566401,0,1
"539",2004,42,2,2,2,2,2,1,4.67209785793572,106.921814091211,0,1
"540",2003,61,2,2,2,1,2,1,4.04139268515823,56.9055391446732,0,1
"541",2005,32,1,2,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"542",2009,42,4,2,2,2,2,1,4.68124123737559,107.903923866876,1,1
"543",2006,61,2,5,2,2,2,1,5.27875360095283,196.125272594255,0,2
"544",2009,27,2,2,2,1,2,2,4.51851393987789,91.6992261117042,0,1
"545",2008,45,2,5,2,1,1,1,5.30102999566398,200.543262324662,0,2
"546",2003,58,2,4,2,2,2,2,3.47712125471966,32.3664131748549,0,1
"547",2007,25,1,4,2,1,2,1,4.65321251377534,104.921506533664,0,1
"548",2007,34,2,1,2,1,2,2,4.61278385671974,100.764272842107,0,1
"549",2005,44,2,3,2,2,1,1,4.44715803134222,85.3839403789827,1,1
"550",2007,40,2,3,2,2,2,2,4.41497334797082,82.6796372966372,0,1
"551",2007,51,2,4,2,1,2,2,4.57978359661681,97.4932940453934,1,1
"552",2003,50,2,5,2,2,2,1,4.79588001734407,121.010826565755,0,1
"553",2009,64,2,4,2,2,1,1,4.89762709129044,133.971500070695,0,2
"554",2003,54,2,3,2,1,2,1,5,148.413159102577,0,2
"555",2008,42,1,4,2,2,2,1,4.65321251377534,104.921506533664,0,1
"557",2003,25,1,4,2,1,2,1,4.50514997831991,90.4819133566401,0,1
"558",2006,32,2,3,2,1,2,1,4.67209785793572,106.921814091211,0,1
"559",2007,51,2,1,2,2,1,1,4.74036268949424,114.475713290347,0,1
"560",2007,75,2,1,2,2,1,2,3.97772360528885,53.3953468905727,1,1
"562",2009,28,1,2,2,1,2,2,4.19312459835446,66.2294082943902,0,1
"563",2007,32,1,5,2,1,1,1,4.56820172406699,96.3706528322308,0,1
"564",2006,53,2,5,2,2,2,1,5.6072834161861,272.403225755586,0,2
"565",2008,36,2,3,2,1,1,2,4.57634135020579,97.1582750436503,0,1
"566",2004,43,2,5,2,2,2,1,5.30102999566398,200.543262324662,0,2
"567",2004,51,2,4,2,1,1,1,4.81291335664286,123.089699847943,0,1
"568",2005,35,2,4,2,2,2,1,4.60205999132796,99.6894636984864,1,1
"569",2004,46,5,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"570",2003,38,2,4,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"572",2004,39,2,2,2,1,2,2,4.69897000433602,109.833985642199,0,1
"573",2007,37,4,3,2,1,2,1,4.81291335664286,123.089699847943,0,1
"574",2008,59,4,5,2,2,1,1,4.30102999566398,73.7757432746946,0,1
"575",2003,33,2,4,2,1,1,2,4.68124123737559,107.903923866876,0,1
"576",2007,23,1,3,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"577",2006,37,1,3,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"578",2005,40,2,2,2,1,1,2,3.30102999566398,27.1405792079024,0,1
"579",2006,25,2,3,2,2,2,1,4.54406804435028,94.0727147457005,0,1
"580",2008,27,1,4,2,1,2,1,4.62940959910272,102.453557578372,0,1
"581",2004,47,2,5,2,2,1,1,5.60688524128857,272.294783220064,0,2
"582",2008,52,2,4,2,1,2,2,4.54406804435028,94.0727147457005,1,1
"583",2007,23,1,2,2,2,2,2,4.39794000867204,81.2832532842527,0,1
"584",2004,33,2,4,2,2,1,2,4.47712125471966,87.9810327856054,0,1
"586",2008,34,2,2,2,1,1,2,4.38738982633873,80.4302079458208,0,1
"587",2003,51,5,2,2,1,1,1,5,148.413159102577,0,2
"588",2007,40,4,3,2,1,2,1,5,148.413159102577,0,2
"589",2007,50,2,2,2,2,1,1,4.39794000867204,81.2832532842527,0,1
"590",2005,64,2,3,2,1,2,1,4.77815125038364,118.884359339886,0,1
"591",2008,54,2,1,2,1,1,1,4.38810120157052,80.487444359511,0,1
"592",2003,50,2,2,2,2,2,1,4.51851393987789,91.6992261117042,1,1
"593",2004,32,2,4,2,2,2,1,4.69460519893357,109.355626400253,0,1
"594",2004,37,2,4,2,2,1,1,4.65321251377534,104.921506533664,1,1
"595",2006,19,1,1,2,1,2,2,4.17609125905568,65.1108537153447,0,1
"596",2006,32,2,2,2,1,2,1,4.34242268082221,76.8936025176112,0,1
"597",2004,42,2,3,2,1,1,1,4.60205999132796,99.6894636984864,0,1
"598",2009,26,1,3,2,1,1,2,4.60205999132796,99.6894636984864,0,1
"599",2009,46,2,5,2,2,2,1,5.06069784035361,157.700527725737,0,2
"600",2009,18,1,1,2,1,1,2,3.90308998699194,49.5553381215226,0,1
"601",2005,43,2,2,2,2,1,1,4.50514997831991,90.4819133566401,0,1
"602",2003,62,2,3,2,1,2,1,4.7160033436348,111.720849360989,0,1
"603",2008,44,2,2,2,1,2,1,5,148.413159102577,0,2
"604",2005,40,2,3,2,2,1,1,4.89209460269048,133.232350826567,0,2
"605",2006,43,2,2,2,1,1,1,4.90308998699194,134.705375118879,0,2
"607",2006,48,1,2,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"608",2009,35,2,3,2,2,2,1,4.69897000433602,109.833985642199,0,1
"609",2006,61,2,3,2,2,1,1,4.8750612633917,130.982177377461,0,2
"610",2006,47,2,1,2,1,2,1,4.49136169383427,89.2428846644714,0,1
"611",2005,55,4,2,2,2,2,1,4.63346845557959,102.870246933215,0,1
"613",2008,52,2,5,2,1,1,2,5.00860017176192,149.695042068453,0,2
"614",2009,27,1,5,2,2,2,1,4.63346845557959,102.870246933215,1,1
"615",2006,22,2,3,2,2,2,1,4.50514997831991,90.4819133566401,1,1
"616",2006,20,1,2,2,1,1,2,4.24748226067705,69.9291272064087,0,1
"617",2006,42,2,2,2,2,1,1,4.67209785793572,106.921814091211,0,1
"618",2007,29,2,4,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"619",2003,31,1,4,2,2,1,1,4.69897000433602,109.833985642199,0,1
"620",2008,59,4,3,2,2,1,1,5.02118929906994,151.591484239814,0,2
"621",2008,36,2,5,2,1,2,1,5,148.413159102577,0,2
"622",2007,32,2,1,2,1,1,2,4.20411998265593,66.9616443217359,0,1
"623",2005,32,1,3,2,2,1,1,4.64345267648619,103.90247060316,0,1
"624",2006,25,1,3,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"625",2008,43,2,3,2,2,2,2,4.90308998699194,134.705375118879,0,2
"626",2008,44,1,2,2,1,1,2,3.77815125038364,43.7351116779821,0,1
"627",2009,57,2,3,2,1,2,2,4.75966784468963,116.707154559148,0,1
"628",2006,49,2,4,2,2,2,1,4.95424250943933,141.77517233318,1,2
"629",2007,41,2,2,2,2,2,1,4.9731278535997,144.47808766541,0,2
"630",2006,38,2,4,2,1,2,1,4.90308998699194,134.705375118879,0,2
"631",2004,58,2,1,2,2,1,1,4.77815125038364,118.884359339886,0,1
"633",2005,39,2,5,2,2,2,1,5.07918124604763,160.642475408263,0,2
"634",2006,60,2,3,2,1,1,1,4.56467789772798,96.0316570194457,0,1
"635",2007,56,2,2,2,2,1,1,4.71011736511182,111.065194319742,0,1
"636",2008,44,2,3,2,1,2,1,5,148.413159102577,0,2
"637",2008,70,2,3,2,2,2,1,4.60205999132796,99.6894636984864,1,1
"638",2009,27,1,4,2,2,2,2,4.39794000867204,81.2832532842527,0,1
"639",2004,47,2,2,2,1,1,2,4.77815125038364,118.884359339886,0,1
"640",2003,41,2,3,2,1,2,2,4.84509804001426,127.115743812184,0,1
"641",2008,29,2,3,2,1,2,1,4.65321251377534,104.921506533664,0,1
"642",2009,42,2,1,2,1,2,1,4.72427586960079,112.6488963421,0,1
"643",2007,51,4,4,2,2,1,1,5.64100585131578,281.745970551857,0,2
"644",2009,47,2,2,2,1,2,1,4.74037848173373,114.477521132502,0,1
"645",2008,48,2,2,2,1,1,1,4.7160033436348,111.720849360989,1,1
"646",2003,39,2,2,2,1,2,2,4.90308998699194,134.705375118879,0,2
"647",2005,23,1,2,2,1,2,1,4.32221929473392,75.3556793180091,0,1
"648",2007,31,2,3,2,1,2,2,4.78532983501077,119.74085129618,0,1
"649",2005,59,2,2,2,1,1,1,4.77815125038364,118.884359339886,0,1
"650",2003,19,1,1,2,1,2,2,3.30102999566398,27.1405792079024,0,1
"651",2009,42,2,5,2,2,2,1,5.20411998265593,182.020620963512,0,2
"653",2007,38,2,5,2,2,1,1,4.95424250943933,141.77517233318,0,2
"654",2006,45,2,3,2,2,2,1,4.74036268949424,114.475713290347,0,1
"655",2008,58,2,5,2,1,2,2,4.90969506679213,135.59805975224,0,2
"656",2006,26,1,3,2,2,2,1,4.76342799356294,117.146816914805,0,1
"658",2006,54,5,5,2,2,2,1,5.62689955920852,277.79948020565,0,2
"659",2008,38,2,2,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"661",2003,52,2,4,2,2,2,2,4.56820172406699,96.3706528322308,0,1
"662",2004,73,4,2,2,1,1,1,4.32221929473392,75.3556793180091,0,1
"663",2006,65,2,5,2,2,2,1,4.65321251377534,104.921506533664,0,1
"664",2003,28,2,4,2,2,1,2,4.55630250076729,95.2307125669819,0,1
"665",2009,53,2,1,2,1,1,1,4,54.5981500331442,0,1
"666",2006,53,2,3,2,2,2,1,4.49136169383427,89.2428846644714,0,1
"667",2008,52,2,4,2,2,2,1,4.97772360528885,145.143601176911,0,2
"668",2009,27,1,2,2,2,2,1,4.57333584006607,96.8667032433329,0,1
"669",2003,57,2,1,2,1,2,1,4.8750612633917,130.982177377461,0,2
"670",2004,32,1,4,2,2,2,1,4.43136376415899,84.0459576539924,0,1
"671",2007,51,1,2,2,2,1,1,4.9982593384237,148.155046727428,0,2
"672",2008,43,2,2,2,2,2,1,3.90308998699194,49.5553381215226,0,1
"673",2004,50,2,3,2,1,2,1,4.95424250943933,141.77517233318,0,2
"674",2004,53,2,3,2,2,2,1,4.7481880270062,115.375038556391,0,1
"676",2007,24,1,2,2,1,2,1,4.44715803134222,85.3839403789827,0,1
"677",2008,40,2,2,2,2,1,1,4.6232492903979,101.82435207568,0,1
"678",2003,30,2,4,2,1,1,1,4.55630250076729,95.2307125669819,0,1
"679",2003,45,2,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"680",2007,55,4,4,2,1,2,1,4.9912260756925,147.116689159978,0,2
"681",2003,45,1,5,2,2,2,1,4.94448267215017,140.398200161944,0,2
"682",2004,44,1,4,2,2,2,1,4.69897000433602,109.833985642199,1,1
"683",2004,37,3,4,2,2,2,1,4.84509804001426,127.115743812184,0,1
"684",2008,41,2,1,2,1,1,1,4.7481880270062,115.375038556391,0,1
"685",2007,44,2,2,2,1,1,2,4.07918124604763,59.0970640815891,0,1
"686",2007,52,1,2,2,1,2,1,4.34242268082221,76.8936025176112,0,1
"687",2009,55,2,4,2,2,2,1,4.95424250943933,141.77517233318,0,2
"688",2003,43,2,2,2,1,2,1,4.26140562707414,70.9095858696657,0,1
"690",2006,43,2,2,2,2,2,1,4.57978359661681,97.4932940453934,0,1
"691",2007,46,2,2,2,1,1,1,4.60205999132796,99.6894636984864,0,1
"692",2003,30,2,3,2,2,1,1,5.23044892137827,186.876677628007,0,2
"693",2003,43,2,1,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"694",2005,48,2,3,2,1,2,1,5.07918124604763,160.642475408263,0,2
"695",2003,33,1,1,2,1,2,2,4.15836249209525,63.9666908300607,1,1
"696",2008,29,1,3,2,1,2,1,4.47712125471966,87.9810327856054,0,1
"697",2005,24,1,2,2,2,2,2,4.30102999566398,73.7757432746946,0,1
"698",2009,52,2,3,2,1,2,1,4.97772360528885,145.143601176911,0,2
"699",2005,50,2,5,2,1,2,2,4.95424250943933,141.77517233318,0,2
"700",2005,24,1,2,2,1,2,2,4.34242268082221,76.8936025176112,0,1
"701",2003,42,1,3,2,1,2,1,4.81954393554187,123.908567597957,0,1
"702",2004,53,2,4,2,1,2,1,4.77815125038364,118.884359339886,0,1
"703",2008,49,2,5,2,2,2,1,5.63191940591859,279.1974969917,0,2
"704",2004,46,2,1,2,1,1,2,4,54.5981500331442,0,1
"705",2008,40,2,3,2,1,2,1,5.04139268515823,154.68529299563,0,2
"707",2006,41,2,4,2,2,2,1,4.77815125038364,118.884359339886,0,1
"708",2009,36,2,3,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"709",2003,34,2,3,2,2,1,2,4.51851393987789,91.6992261117042,1,1
"710",2004,24,1,3,2,2,2,2,4.07918124604763,59.0970640815891,0,1
"711",2008,44,2,4,2,1,2,1,4.81954393554187,123.908567597957,0,1
"712",2007,33,2,4,2,2,2,2,4.69897000433602,109.833985642199,1,1
"713",2007,25,1,2,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"714",2005,40,2,2,2,1,2,2,4.76342799356294,117.146816914805,0,1
"716",2005,56,2,2,2,1,1,2,4.57978359661681,97.4932940453934,0,1
"717",2005,25,1,4,2,1,2,2,4.77085201164214,118.019753340006,0,1
"718",2005,44,2,4,2,1,2,1,4.95424250943933,141.77517233318,0,2
"719",2003,27,1,3,2,2,2,1,4.75511226639507,116.176695171054,0,1
"720",2006,58,2,1,2,1,1,1,4.32221929473392,75.3556793180091,0,1
"721",2008,52,4,4,2,2,2,1,4.55630250076729,95.2307125669819,1,1
"722",2007,60,1,5,2,1,1,1,4.7160033436348,111.720849360989,0,1
"723",2008,39,2,3,2,2,2,1,4.64345267648619,103.90247060316,0,1
"724",2004,51,2,4,2,1,2,1,4.9912260756925,147.116689159978,0,2
"725",2007,31,1,3,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"726",2005,45,3,2,2,1,2,2,4.77815125038364,118.884359339886,0,1
"727",2005,43,1,4,2,2,2,1,4.61278385671974,100.764272842107,0,1
"728",2008,45,2,4,2,1,2,1,4.79239168949825,120.589436530402,0,1
"729",2004,40,2,3,2,2,2,1,5.26717172840301,193.866878146586,0,2
"730",2008,46,2,2,2,1,2,1,4.77815125038364,118.884359339886,0,1
"731",2009,51,2,5,2,2,2,1,5.59061783348625,267.901086855275,0,2
"732",2006,47,4,4,2,2,2,1,5.16136800223498,174.402876012275,0,2
"733",2004,52,2,5,2,2,2,1,4.89762709129044,133.971500070695,0,2
"734",2003,31,4,2,2,2,2,1,5.04139268515823,154.68529299563,0,2
"735",2007,40,2,4,2,2,2,1,5.04139268515823,154.68529299563,1,2
"736",2009,26,1,4,2,2,2,1,4.77815125038364,118.884359339886,0,1
"737",2004,49,2,2,2,1,2,2,4.55630250076729,95.2307125669819,0,1
"738",2009,38,4,3,2,1,1,2,4.69897000433602,109.833985642199,0,1
"740",2006,63,2,3,2,1,2,1,4.90308998699194,134.705375118879,0,2
"741",2008,35,2,1,2,1,2,2,4.45319598633954,85.9010443226556,0,1
"742",2008,29,1,2,2,2,2,2,4.77815125038364,118.884359339886,0,1
"743",2008,33,2,2,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"744",2007,29,2,2,2,1,2,2,4.53147891704226,92.8958447894966,0,1
"745",2007,62,4,4,2,2,2,1,4.69897000433602,109.833985642199,0,1
"746",2008,45,2,5,2,2,2,1,4.82607480270083,124.720446242886,0,1
"747",2003,56,2,1,2,1,2,1,4.85125834871908,127.901232979118,0,1
"748",2003,58,2,1,2,1,1,2,4.57978359661681,97.4932940453934,0,1
"749",2007,39,2,5,2,1,2,1,5.29003461136252,198.350290464385,0,2
"750",2005,49,2,3,2,1,2,1,4.53147891704226,92.8958447894966,0,1
"751",2004,24,1,4,2,2,2,2,4.54406804435028,94.0727147457005,0,1
"752",2003,61,4,2,2,1,2,1,5,148.413159102577,0,2
"753",2008,58,2,4,2,1,2,1,4.38021124171161,79.8549003093467,0,1
"755",2004,41,5,4,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"756",2008,71,2,1,2,2,1,1,4.54406804435028,94.0727147457005,0,1
"757",2006,47,2,3,2,1,2,1,5.01110502981598,150.070476909424,0,2
"758",2005,38,2,4,2,1,1,1,5.17609125905568,176.989650489877,0,2
"759",2005,31,1,4,2,1,2,1,4.30102999566398,73.7757432746946,0,1
"761",2006,44,1,4,2,2,2,1,5.62689955920852,277.79948020565,0,2
"762",2003,33,2,4,2,2,2,1,4.68124123737559,107.903923866876,0,1
"763",2005,36,1,4,2,1,2,2,4.10659881321254,60.7397785177603,0,1
"764",2006,31,2,4,2,2,2,1,4.52218331761869,92.0363233010764,0,1
"765",2004,55,2,3,2,2,2,1,4.69897000433602,109.833985642199,0,1
"766",2005,48,2,4,2,2,2,2,4.20411998265593,66.9616443217359,0,1
